"client_id","age","job","marital","education","default","housing","loan","contact","month","day_of_week","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","subscribe"
34302,30,"technician","single","basic.9y","no","no","yes","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,0
13624,35,"admin.","single","high.school","no","yes","no","cellular","aug","fri",1,999,0,"nonexistent",-2.9,92.201,-31.4,0.869,5076.2,0
13112,29,"admin.","single","university.degree","no","no","no","cellular","sep",NA,4,6,1,"success",-1.1,94.199,-37.5,0.878,4963.6,0
17902,41,"services","married","university.degree","no","no","no","cellular","nov","tue",3,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
19752,46,"admin.","married","high.school",NA,"no","no","telephone","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.966,5228.1,0
19384,32,"services","divorced","high.school","no","no","no","cellular","nov","wed",2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
31286,60,"retired","divorced","professional.course","no","yes","no","cellular","sep","thu",1,999,2,"failure",-3.4,92.379,-29.8,0.743,5017.5,0
28432,51,"blue-collar","married","basic.9y","unknown","yes","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,0
10371,26,"admin.","single","university.degree","no","yes","no","telephone","sep","thu",1,999,0,"nonexistent",-1.1,94.199,-37.5,NA,4963.6,0
22662,50,"blue-collar","married","basic.4y","no","no","no","cellular","may","fri",1,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,0
15044,38,"technician","single","professional.course","no","yes","yes","cellular","may","mon",9,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,0
30361,34,"blue-collar",NA,"basic.9y","no","no","no","telephone","may","fri",7,NA,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,0
33910,46,"blue-collar","married","basic.4y","no","yes","no","cellular","aug","wed",3,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,0
11652,27,"services","single","high.school","no","yes","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
27319,37,"technician","married","university.degree","no","yes","no","cellular","aug","mon",1,4,1,"success",-2.9,92.201,-31.4,0.884,5076.2,1
37146,22,"admin.","married","high.school","no","no","yes","cellular","apr","fri",2,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,0
33995,29,"admin.","single","university.degree","no","yes","no","cellular","jul","wed",1,999,0,"nonexistent",-1.7,94.215,NA,0.84,4991.6,1
17379,48,"management","married","high.school","no","no","no","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
8285,51,"blue-collar","married",NA,"unknown","yes","no","cellular","jul","wed",NA,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
13651,42,"management","married","basic.6y","unknown","no","no","telephone","jun","fri",2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
36325,46,"admin.","married","high.school","no","no","no","cellular","aug","mon",2,999,3,"failure",-1.7,94.027,-38.3,0.898,4991.6,0
31064,35,"technician","married","university.degree","no","no","no","telephone","may",NA,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
6504,26,"admin.","single","high.school","unknown","yes","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
30803,37,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,1
25574,45,"blue-collar","married","basic.4y","unknown","no","no","telephone","jul","tue",3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
1558,56,"admin.","single","high.school","no","no","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
37743,43,"services","married","high.school","no","no","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
22123,52,"technician","divorced","basic.9y","no","yes","yes","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
13506,36,"technician","single","professional.course","no","yes","no","cellular","jun","fri",2,3,1,"success",-2.9,92.963,NA,NA,5076.2,1
22128,32,"admin.","married","university.degree","no","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
40741,36,"technician","married","university.degree","no","no","yes","cellular","aug","wed",2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
36476,27,"services","single","university.degree","no","no","no","cellular","mar","mon",6,999,1,"failure",-1.8,93.369,-34.8,0.652,5008.7,0
21074,32,"admin.","married","high.school","no","yes","no","cellular","nov","tue",1,999,0,"nonexistent",-3.4,92.649,-30.1,0.72,5017.5,1
11817,44,"services","married","high.school","no","yes","yes","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
31733,50,"admin.","single","basic.9y","no","yes","no","cellular","jun","wed",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
32196,39,"technician","married","professional.course","no","no","no","cellular","may","fri",2,999,0,"nonexistent",NA,92.893,-46.2,1.25,5099.1,0
33238,46,"admin.","married","university.degree","no","no","no","cellular","nov","thu",1,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,0
3400,33,"technician","married","professional.course","no","no","no","cellular","aug","tue",2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
21517,27,"admin.","single","high.school","no","no","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,0
1146,49,"blue-collar","divorced","basic.4y","no","no","no","cellular","aug","wed",3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
16533,31,"admin.","single","university.degree","no","yes","no","cellular","apr","tue",2,999,0,"nonexistent",-1.8,NA,-47.1,1.384,5099.1,0
5574,28,"blue-collar","single","basic.6y","no","yes","yes","cellular","may","fri",6,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
20087,36,"technician","single","professional.course","no","yes","no","cellular","may","mon",NA,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,0
33098,31,"admin.","married","university.degree","no","yes","no","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
13790,50,"technician","married","professional.course","no","no","no","cellular","jul","thu",2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
38421,37,"blue-collar","divorced","basic.9y","unknown","no","no","telephone","jun","wed",2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
24920,44,"blue-collar","married","basic.9y","unknown","yes","no","cellular",NA,"mon",3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
11042,57,"blue-collar","married","basic.4y","no","no","yes","cellular","jul","wed",2,999,0,"nonexistent",-1.7,94.215,-40.3,0.896,4991.6,1
7850,45,"admin.","married","high.school",NA,"yes","no","cellular","aug","fri",2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
34972,34,"admin.","divorced","high.school","no","yes","no","cellular","apr","tue",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,1
12496,45,"blue-collar","divorced","basic.9y","no","yes","no","telephone","jun","thu",3,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,0
40025,66,"retired","single","university.degree","no","yes","no","cellular","apr","tue",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.453,5099.1,0
17692,59,"blue-collar","married","basic.9y","no","yes","no","cellular","nov",NA,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
6550,42,"admin.","married","high.school","no","yes","no","cellular","apr","fri",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
22130,33,"services","single","high.school","no","unknown","unknown","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
16072,38,"blue-collar","divorced","basic.4y","no","no","no","cellular","nov","thu",2,999,0,"nonexistent",-0.1,93.2,-42,4.076,NA,0
23892,31,"admin.","married","high.school","no","yes","no","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
5632,42,"management","married","university.degree","no","no","no","cellular","aug","mon",2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
36789,30,"services","single","high.school","no","no","no","cellular","may","mon",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,1
6238,38,"self-employed","married","basic.9y","unknown","yes","no","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
15050,31,"technician","married","high.school","no","no","no","cellular","aug","fri",7,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
20484,39,"blue-collar","married","basic.6y","no","yes","no","telephone","jun","tue",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
17896,46,"admin.","married","professional.course","no","no","no","cellular","apr","fri",1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,0
5629,26,"management","single","university.degree","no","yes","no","cellular","mar","thu",1,999,0,"nonexistent",-1.8,92.843,-50,1.65,5099.1,1
26055,43,"blue-collar","married","basic.4y","no","yes","yes","cellular","may","tue",1,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,0
39312,37,"management","married","high.school","unknown","no","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
16693,36,"blue-collar","married","basic.9y","no","yes","no","cellular","apr","tue",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.453,5099.1,0
37975,26,"admin.","single","university.degree","unknown","no","no","telephone",NA,"fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
35219,31,"admin.","married","high.school","no","yes","no","cellular","jul",NA,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,1
16906,39,"self-employed","married","basic.4y","unknown","yes","yes","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,0
18396,33,"unemployed","single","university.degree","no","no","yes","telephone","jun","mon",13,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,0
4209,43,"blue-collar","married","basic.4y","no","no","no","cellular","may","tue",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,0
20559,37,"admin.","married","high.school","no","yes","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
17149,37,"blue-collar","married","unknown","no","yes","no","cellular","may","tue",1,999,1,"failure",-1.8,92.893,-46.2,1.344,5099.1,0
35502,54,"unemployed","married","basic.9y","no","no","no","cellular","may","wed",1,3,1,"success",-1.8,92.893,-46.2,1.27,5099.1,1
7149,40,"admin.","divorced","university.degree","unknown","no","no","telephone","aug","tue",5,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
14440,51,"housemaid","married","basic.4y","no","yes","no","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
7117,46,"admin.","married","high.school","no","yes","no","telephone","may","wed",4,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
29359,33,"entrepreneur","married","university.degree","no","yes","no","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
13088,23,"blue-collar","single","basic.4y","no","yes","yes","cellular","may","fri",7,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
12677,25,"admin.","single","high.school","no","yes","yes","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
2987,NA,"management","married","university.degree","no","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
27352,39,"blue-collar","single","basic.9y","unknown","yes","no","cellular","may","wed",2,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,0
21689,53,"self-employed","divorced","basic.4y","no","no","no","cellular","may","mon",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,0
21829,28,"admin.","single","university.degree","no","yes","no","cellular","jun","wed",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
7004,38,"blue-collar","divorced","high.school","no","no","no","cellular","may","thu",1,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,0
22552,37,"management","married","high.school","no","yes","no","cellular","aug","thu",1,999,0,"nonexistent",-1.7,94.027,-38.3,0.904,4991.6,1
29624,37,"admin.",NA,"high.school","no","no","yes","cellular","jul","mon",6,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
37797,44,"blue-collar","married","basic.9y","no","no","no","cellular","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,0
32027,31,"technician","divorced","high.school","no","no","no","cellular","aug",NA,3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
28726,38,"housemaid","married","high.school","no","no","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
18391,53,"management","married","basic.4y","no","yes","no","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
25053,39,"services","divorced","unknown","no","yes","no","cellular","nov","fri",1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
16741,42,"admin.","married","university.degree","no","no","no","cellular","jul","fri",1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
39334,35,"admin.","divorced","university.degree","no","yes","no",NA,"nov","tue",2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
26789,56,"self-employed","married","university.degree","no","yes","no","cellular","jun","thu",3,999,0,"nonexistent",-2.9,92.963,-40.8,1.235,5076.2,0
13913,31,"services","single","high.school","no","unknown","unknown","telephone","may","mon",6,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
14161,37,"admin.","married","unknown","no","no",NA,"cellular","nov","fri",2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
13481,39,"technician","single","university.degree","unknown","yes","no","cellular","jul","mon",5,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
20141,33,"technician","single","high.school","no","no","no","cellular","apr","fri",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
11944,40,"blue-collar","married","basic.4y","no","yes","no","cellular","apr","fri",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
26110,43,"technician","single",NA,"no","no","no","telephone","oct","fri",1,999,0,"nonexistent",-0.1,93.798,-40.4,5.045,5195.8,0
14819,36,"unemployed","single","basic.4y","unknown","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
28372,53,"technician","married","high.school","no","no","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,NA,5191,0
37256,55,"unknown","married","unknown","unknown","yes","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
22472,41,"blue-collar","married","basic.9y","no","no","no","cellular","oct","mon",1,999,1,"failure",-3.4,92.431,-26.9,0.739,5017.5,0
3305,41,"technician","divorced","university.degree","no","no","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,0
4812,21,"student","single","high.school","no","yes","no","cellular","aug","tue",3,9,2,"success",-1.7,94.027,-38.3,0.899,NA,1
4650,31,"admin.","divorced","university.degree","no","yes","yes","cellular","mar","mon",2,999,1,"failure",-1.8,92.843,-50,1.56,5099.1,1
4273,36,"services","married","high.school","unknown","yes",NA,"telephone","may","mon",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
17904,42,"admin.","married","high.school","unknown","yes","no","cellular",NA,"mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
30960,57,"retired","single","professional.course","no","no","no","telephone","may","tue",3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
20433,34,"technician","divorced","basic.6y","no","yes","no","cellular","jul","tue",3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,1
1071,35,"blue-collar","divorced","basic.9y","no","yes","no","cellular","jul","tue",4,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
5806,23,"student","single","high.school","no","no","no","telephone","mar","fri",1,3,1,"success",-1.8,93.369,-34.8,0.649,5008.7,1
22683,46,"blue-collar","married","basic.9y","no",NA,"no","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
20226,53,"housemaid","married","basic.4y","no","no","yes","cellular","jun","tue",2,999,0,"nonexistent",-2.9,92.963,-40.8,1.252,5076.2,1
6743,50,"admin.","married","unknown","no","yes","no","cellular","apr","fri",1,999,0,"nonexistent",-1.8,93.075,-47.1,NA,5099.1,0
15676,37,"technician","divorced","professional.course","no","no","no","cellular","aug","tue",2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
9714,44,"entrepreneur","divorced","university.degree","no","yes","no","telephone","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,0
30223,36,"blue-collar","single","basic.4y","no","yes","no","cellular","may","thu",1,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,0
33692,46,"unknown","single","unknown","no","yes","yes","cellular","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.259,5099.1,0
10460,55,"blue-collar","divorced","basic.4y","unknown","no","yes","telephone","jun","tue",3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
39141,47,"management","married","university.degree","no","yes","no","telephone","may","wed",2,3,3,"success",-1.8,93.876,-40,0.682,5008.7,0
8644,39,"services","married","unknown","unknown","no","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
30953,32,"management","single","university.degree","no","no","no","cellular","jul","fri",4,16,1,"success",-1.7,94.215,-40.3,0.896,4991.6,0
24551,38,"self-employed","divorced","high.school","no","no","no","cellular","aug","fri",3,999,1,"failure",-2.9,92.201,-31.4,0.869,5076.2,1
40232,58,"blue-collar","married","basic.6y","unknown","no","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,0
15112,30,"entrepreneur","single","university.degree","no","yes","yes","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
